id,titre,prix,prix_valide,ville_norm,quartier,source,type_transaction,type_bien,texte_modele,lien,image_url
coin_69a9781885f1dd70f9aef1e6,Terrain 3 lots à au grand marché de Lomé dans la zone de l...,800000000.0,True,Lomé,Lomé,CoinAfrique,terrain,terrain,terrain 3 lots a au grand marche de lome dans la zone de l... terrain terrain lome lome,https://tg.coinafrique.com/annonce/terrains/terrain-3-lots-a-au-grand-marche-de-lome-dans-la-zone-de-la-banque-bia-5800249,https://images.coinafrique.com/thumb_5800249_uploaded_image1_1772453152.jpg
coin_69a9781885f1dd70f9aef1e7,Terrain 04 lots - Sagbado,38000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 04 lots - sagbado terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-04-lots-sagbado-5774249,https://images.coinafrique.com/thumb_5774249_uploaded_image1_1771065750.jpg
coin_69a9781885f1dd70f9aef1e8,Terrain 1 lot à Agoe telessou,50000000.0,True,Lomé,Agoè,CoinAfrique,terrain,terrain,terrain 1 lot a agoe telessou terrain terrain lome agoe,https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-a-agoe-telessou-5776501,https://images.coinafrique.com/thumb_5776501_uploaded_image1_1771239332.jpg
coin_69a9781885f1dd70f9aef1e9,Vente villa de 03 pièces à agoè daliko,55000000.0,True,Lomé,Agoè,CoinAfrique,vente,villa,vente villa de 03 pieces a agoe daliko villa vente lome agoe,https://tg.coinafrique.com/annonce/villas/vente-villa-de-03-pieces-a-agoe-daliko-5787164,https://images.coinafrique.com/thumb_5787164_uploaded_image1_1771759394.jpg
coin_69a9781885f1dd70f9aef1ea,Terrain 1/2 lot au bord du goudron avec titre foncier pers...,55000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 1/2 lot au bord du goudron avec titre foncier pers... terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-1-2-lot-au-bord-du-goudron-avec-titre-foncier-personnel-kpogan-5797407,https://images.coinafrique.com/thumb_5797407_uploaded_image1_1772279493.jpg
coin_69a9781885f1dd70f9aef1eb,Vente villa 4 pièces à agoe legbassito dalikor.,55000000.0,True,Lomé,Agoè,CoinAfrique,vente,villa,vente villa 4 pieces a agoe legbassito dalikor. villa vente lome agoe,https://tg.coinafrique.com/annonce/villas/vente-villa-4-pieces-a-agoe-legbassito-dalikor-5787165,https://images.coinafrique.com/thumb_5787165_uploaded_image1_1771759415.jpg
coin_69a9781885f1dd70f9aef1ec,Terrain 4 lots à Adidogome Segbe,80000000.0,True,Lomé,Adidogomé,CoinAfrique,terrain,terrain,terrain 4 lots a adidogome segbe terrain terrain lome adidogome,https://tg.coinafrique.com/annonce/terrains/terrain-4-lots-a-adidogome-segbe-5781868,https://images.coinafrique.com/thumb_5781868_uploaded_image1_1771499179.jpg
coin_69a9781885f1dd70f9aef1ed,Vente villa 4 pièces - Ablogame,70000000.0,True,Inconnu,Inconnu,CoinAfrique,vente,villa,vente villa 4 pieces - ablogame villa vente inconnu inconnu,https://tg.coinafrique.com/annonce/villas/vente-villa-4-pieces-ablogame-5797408,https://images.coinafrique.com/thumb_5797408_uploaded_image1_1772279552.jpg
ask_69a97c3b85f1dd70f9aef25b,"appartement meublé,louer,lome,agoe",0.0,False,Lomé,Lomé,ImmoAsk,location,appartement,"appartement meuble,louer,lome,agoe appartement location lome lome",#,
coin_69a9781885f1dd70f9aef1ee,Terrain 2 lots à Akepe,100000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 2 lots a akepe terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-2-lots-a-akepe-5806043,https://images.coinafrique.com/thumb_5806043_uploaded_image1_1772712884.jpg
coin_69a9781885f1dd70f9aef1ef,Terrain 1 lot à Totsi Ecobanc,65000000.0,True,Lomé,Totsi,CoinAfrique,terrain,terrain,terrain 1 lot a totsi ecobanc terrain terrain lome totsi,https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-a-totsi-ecobanc-5804243,https://images.coinafrique.com/thumb_5804243_uploaded_image1_1772626253.jpg
coin_69a9781885f1dd70f9aef1f0,Location appartement 3 chambres salon Adidogomè logoté,150000.0,True,Lomé,Adidogomé,CoinAfrique,location,appartement,location appartement 3 chambres salon adidogome logote appartement location lome adidogome,https://tg.coinafrique.com/annonce/appartements/location-appartement-3-chambres-salon-adidogome-logote-5784003,https://images.coinafrique.com/thumb_5784003_uploaded_image1_1771585757.jpg
coin_69a9781885f1dd70f9aef1f1,Terrain à Agoè Assiyeye Minamadou,35000000.0,True,Lomé,Agoè,CoinAfrique,terrain,terrain,terrain a agoe assiyeye minamadou terrain terrain lome agoe,https://tg.coinafrique.com/annonce/terrains/terrain-a-agoe-assiyeye-minamadou-5779832,https://images.coinafrique.com/thumb_5779832_uploaded_image1_1771412200.jpg
coin_69a9781885f1dd70f9aef1f2,Vente villa 7 pièces - Avenou,365000000.0,True,Inconnu,Inconnu,CoinAfrique,vente,villa,vente villa 7 pieces - avenou villa vente inconnu inconnu,https://tg.coinafrique.com/annonce/villas/vente-villa-7-pieces-avenou-5775241,https://images.coinafrique.com/thumb_5775241_uploaded_image1_1771156239.jpg
coin_69a9781885f1dd70f9aef1f3,Terrain 1 lot clôturé Agoe Sogbossito,18500000.0,True,Lomé,Agoè,CoinAfrique,terrain,terrain,terrain 1 lot cloture agoe sogbossito terrain terrain lome agoe,https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-cloture-agoe-sogbossito-5781856,https://images.coinafrique.com/thumb_5781856_uploaded_image1_1771498868.jpg
coin_69a9781885f1dd70f9aef1f4,Vente villa 4 pièces - Adidogomé,70000000.0,True,Lomé,Adidogomé,CoinAfrique,vente,villa,vente villa 4 pieces - adidogome villa vente lome adidogome,https://tg.coinafrique.com/annonce/villas/vente-villa-4-pieces-adidogome-5797400,https://images.coinafrique.com/thumb_5797400_uploaded_image1_1772278925.jpg
coin_69a9781885f1dd70f9aef1f5,Terrain 393 m² - Lomé,400000000.0,True,Lomé,Lomé,CoinAfrique,terrain,terrain,terrain 393 m² - lome terrain terrain lome lome,https://tg.coinafrique.com/annonce/terrains/terrain-393-m-lome-5797403,https://images.coinafrique.com/thumb_5797403_uploaded_image1_1772279112.jpg
coin_69a9781885f1dd70f9aef1f6,Terrain TF à Segbe douane,35000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain tf a segbe douane terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-tf-a-segbe-douane-5781865,https://images.coinafrique.com/thumb_5781865_uploaded_image1_1771499117.jpg
coin_69a9781885f1dd70f9aef1f7,Vente villa à Totsi gblinkomé,150000000.0,True,Lomé,Totsi,CoinAfrique,vente,villa,vente villa a totsi gblinkome villa vente lome totsi,https://tg.coinafrique.com/annonce/villas/vente-villa-a-totsi-gblinkome-5781862,https://images.coinafrique.com/thumb_5781862_uploaded_image1_1771499048.jpg
coin_69a9781885f1dd70f9aef1f8,Vente villa 4 pièces à avepozo.,35000000.0,True,Lomé,Avépozo,CoinAfrique,vente,villa,vente villa 4 pieces a avepozo. villa vente lome avepozo,https://tg.coinafrique.com/annonce/villas/vente-villa-4-pieces-a-avepozo-5787153,https://images.coinafrique.com/thumb_5787153_uploaded_image1_1771758861.jpg
ask_69a97c3b85f1dd70f9aef25d,"terrain,vendre,lome,legbassito",0.0,False,Lomé,Lomé,ImmoAsk,vente,terrain,"terrain,vendre,lome,legbassito terrain vente lome lome",#,
coin_69a9781885f1dd70f9aef1f9,Vente villa 04 pièces -Agoe bawara,130000000.0,True,Lomé,Agoè,CoinAfrique,vente,villa,vente villa 04 pieces -agoe bawara villa vente lome agoe,https://tg.coinafrique.com/annonce/villas/vente-villa-04-pieces-agoe-bawara-5764718,https://images.coinafrique.com/thumb_5764718_uploaded_image1_1770545323.jpg
coin_69a9781885f1dd70f9aef1fa,Terrain 6 lots clôtures à Agoè Zongo,75000000.0,True,Lomé,Agoè,CoinAfrique,terrain,terrain,terrain 6 lots clotures a agoe zongo terrain terrain lome agoe,https://tg.coinafrique.com/annonce/terrains/terrain-6-lots-clotures-a-agoe-zongo-5783994,https://images.coinafrique.com/thumb_5783994_uploaded_image1_1771585518.jpg
coin_69a9781885f1dd70f9aef1fb,Terrain clôturé à Zanguéra,60000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain cloture a zanguera terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-cloture-a-zanguera-5783986,https://images.coinafrique.com/thumb_5783986_uploaded_image1_1771585379.jpg
coin_69a9781885f1dd70f9aef1fc,Vente villa à Kpogan,50000000.0,True,Lomé,Kpogan,CoinAfrique,vente,villa,vente villa a kpogan villa vente lome kpogan,https://tg.coinafrique.com/annonce/villas/vente-villa-a-kpogan-5806030,https://images.coinafrique.com/thumb_5806030_uploaded_image1_1772712323.jpg
coin_69a9781885f1dd70f9aef1fd,Terrain 30 lots Djagblé klobateme,11000000.0,True,Lomé,Djagblé,CoinAfrique,terrain,terrain,terrain 30 lots djagble klobateme terrain terrain lome djagble,https://tg.coinafrique.com/annonce/terrains/terrain-30-lots-djagble-klobateme-5772835,https://images.coinafrique.com/thumb_5772835_uploaded_image1_1770978084.jpg
coin_69a9781885f1dd70f9aef1fe,"Terrain 1 lots non loin du CEG, Koshigan",45000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,"terrain 1 lots non loin du ceg, koshigan terrain terrain inconnu inconnu",https://tg.coinafrique.com/annonce/terrains/terrain-1-lots-non-loin-du-ceg-koshigan-5779823,https://images.coinafrique.com/thumb_5779823_uploaded_image1_1771411625.jpg
coin_69a9781885f1dd70f9aef1ff,Terrain 3/4 lot à Agoe Zossimé,30000000.0,True,Lomé,Agoè,CoinAfrique,terrain,terrain,terrain 3/4 lot a agoe zossime terrain terrain lome agoe,https://tg.coinafrique.com/annonce/terrains/terrain-3-4-lot-a-agoe-zossime-5804228,https://images.coinafrique.com/thumb_5804228_uploaded_image1_1772625644.jpg
coin_69a9781885f1dd70f9aef200,Terrain 1 lot avec titre foncier à Agbalepedo Bodjona,63000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 1 lot avec titre foncier a agbalepedo bodjona terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-avec-titre-foncier-a-agbalepedo-bodjona-5783979,https://images.coinafrique.com/thumb_5783979_uploaded_image1_1771585244.jpg
coin_69a9781885f1dd70f9aef202,Terrain 1/4 de lot angle rue à Adidogomé molo molo Adroukpa...,8500000.0,True,Lomé,Adidogomé,CoinAfrique,terrain,terrain,terrain 1/4 de lot angle rue a adidogome molo molo adroukpa... terrain terrain lome adidogome,https://tg.coinafrique.com/annonce/terrains/terrain-1-4-de-lot-angle-rue-a-adidogome-molo-molo-adroukpame-5783976,https://images.coinafrique.com/thumb_5783976_uploaded_image1_1771585205.jpg
coin_69a9781885f1dd70f9aef203,Terrain 2 lots à Badja-savé,10000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 2 lots a badja-save terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-2-lots-a-badja-save-5783974,https://images.coinafrique.com/thumb_5783974_uploaded_image1_1771585139.jpg
coin_69a9781885f1dd70f9aef204,Terrain 1 lot 538m² à Agoe Telessou,70000000.0,True,Lomé,Agoè,CoinAfrique,terrain,terrain,terrain 1 lot 538m² a agoe telessou terrain terrain lome agoe,https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-538m-a-agoe-telessou-5779828,https://images.coinafrique.com/thumb_5779828_uploaded_image1_1771411874.jpg
coin_69a9781885f1dd70f9aef205,Terrain 1 lot avec titre foncier personnel à Noukafou stati...,60000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 1 lot avec titre foncier personnel a noukafou stati... terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-avec-titre-foncier-personnel-a-noukafou-station-somayaf-5797397,https://images.coinafrique.com/thumb_5797397_uploaded_image1_1772278729.jpg
coin_69a9781885f1dd70f9aef206,Location villa 5 pièces à Avepozo ibo,600000.0,True,Lomé,Avépozo,CoinAfrique,location,villa,location villa 5 pieces a avepozo ibo villa location lome avepozo,https://tg.coinafrique.com/annonce/villas/location-villa-5-pieces-a-avepozo-ibo-5781831,https://images.coinafrique.com/thumb_5781831_uploaded_image1_1771498308.jpg
coin_69a9781885f1dd70f9aef207,Location appartement 2 chambres salon Léo 2000,120000.0,True,Inconnu,Inconnu,CoinAfrique,location,appartement,location appartement 2 chambres salon leo 2000 appartement location inconnu inconnu,https://tg.coinafrique.com/annonce/appartements/location-appartement-2-chambres-salon-leo-2000-5783961,https://images.coinafrique.com/thumb_5783961_uploaded_image1_1771584880.jpg
coin_69a9781885f1dd70f9aef208,Terrain 1 lot à Agoe Télèssou,50000000.0,True,Lomé,Agoè,CoinAfrique,terrain,terrain,terrain 1 lot a agoe telessou terrain terrain lome agoe,https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-a-agoe-telessou-5779816,https://images.coinafrique.com/thumb_5779816_uploaded_image1_1771411344.jpg
coin_69a9781885f1dd70f9aef209,Terrain 4 lot collé clôturé à segbé,80000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 4 lot colle cloture a segbe terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-4-lot-colle-cloture-a-segbe-5797391,https://images.coinafrique.com/thumb_5797391_uploaded_image1_1772278308.jpg
coin_69a9781885f1dd70f9aef20a,Location appartements meublée de 02 chambres Totsi,750000.0,True,Lomé,Totsi,CoinAfrique,location,appartement,location appartements meublee de 02 chambres totsi appartement location lome totsi,https://tg.coinafrique.com/annonce/appartements-meubles/location-appartements-meublee-de-02-chambres-totsi-5772831,https://images.coinafrique.com/thumb_5772831_uploaded_image1_1770977967.jpg
coin_69a9781885f1dd70f9aef20b,Vente villa 3 chambres salon à Hédjranawoé,70000000.0,True,Inconnu,Inconnu,CoinAfrique,vente,villa,vente villa 3 chambres salon a hedjranawoe villa vente inconnu inconnu,https://tg.coinafrique.com/annonce/villas/vente-villa-3-chambres-salon-a-hedjranawoe-5781833,https://images.coinafrique.com/thumb_5781833_uploaded_image1_1771498392.jpg
coin_69a9781885f1dd70f9aef20c,Terrain 1/2 lot à Wonyome Adidogome,20000000.0,True,Lomé,Adidogomé,CoinAfrique,terrain,terrain,terrain 1/2 lot a wonyome adidogome terrain terrain lome adidogome,https://tg.coinafrique.com/annonce/terrains/terrain-1-2-lot-a-wonyome-adidogome-5781837,https://images.coinafrique.com/thumb_5781837_uploaded_image1_1771498501.jpg
coin_69a9781885f1dd70f9aef20d,Terrain 2 lots à Kpogan,30000000.0,True,Lomé,Kpogan,CoinAfrique,terrain,terrain,terrain 2 lots a kpogan terrain terrain lome kpogan,https://tg.coinafrique.com/annonce/terrains/terrain-2-lots-a-kpogan-5806013,https://images.coinafrique.com/thumb_5806013_uploaded_image1_1772711942.jpg
coin_69a9781885f1dd70f9aef20e,Terrain 5 lots à Djagble,20000000.0,True,Lomé,Djagblé,CoinAfrique,terrain,terrain,terrain 5 lots a djagble terrain terrain lome djagble,https://tg.coinafrique.com/annonce/terrains/terrain-5-lots-a-djagble-5781814,https://images.coinafrique.com/thumb_5781814_uploaded_image1_1771497839.jpg
coin_69a9781885f1dd70f9aef20f,Vente villa à Agoè legbassito,60000000.0,True,Lomé,Agoè,CoinAfrique,vente,villa,vente villa a agoe legbassito villa vente lome agoe,https://tg.coinafrique.com/annonce/villas/vente-villa-a-agoe-legbassito-5804194,https://images.coinafrique.com/thumb_5804194_uploaded_image1_1772624869.jpg
coin_69a9781885f1dd70f9aef210,Terrain 2 lots non collés clôturés Akato,23000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 2 lots non colles clotures akato terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-2-lots-non-colles-clotures-akato-5781821,https://images.coinafrique.com/thumb_5781821_uploaded_image1_1771497959.jpg
coin_69a9781885f1dd70f9aef211,Location appartement 2 chambres salon à Lomé Adéwi EAMAU,15000.0,True,Lomé,Lomé,CoinAfrique,location,appartement,location appartement 2 chambres salon a lome adewi eamau appartement location lome lome,https://tg.coinafrique.com/annonce/appartements/location-appartement-2-chambres-salon-a-lome-adewi-eamau-5788448,https://images.coinafrique.com/thumb_5788448_uploaded_image1_1771844752.jpg
coin_69a9781885f1dd70f9aef212,Location appartement 3 chambre salon Avedji CEG,150000.0,True,Lomé,Avédji,CoinAfrique,location,chambre_salon,location appartement 3 chambre salon avedji ceg chambre_salon location lome avedji,https://tg.coinafrique.com/annonce/appartements/location-appartement-3-chambre-salon-avedji-ceg-5783944,https://images.coinafrique.com/thumb_5783944_uploaded_image1_1771584434.jpg
coin_69a9781885f1dd70f9aef213,Location villa 3 pièces à Zanguera ucao,200000.0,True,Inconnu,Inconnu,CoinAfrique,location,villa,location villa 3 pieces a zanguera ucao villa location inconnu inconnu,https://tg.coinafrique.com/annonce/villas/location-villa-3-pieces-a-zanguera-ucao-5779813,https://images.coinafrique.com/thumb_5779813_uploaded_image1_1771411207.jpg
coin_69a9781885f1dd70f9aef214,Terrain 3 lots TF à Baguida,175000000.0,True,Lomé,Baguida,CoinAfrique,terrain,terrain,terrain 3 lots tf a baguida terrain terrain lome baguida,https://tg.coinafrique.com/annonce/terrains/terrain-3-lots-tf-a-baguida-5779797,https://images.coinafrique.com/thumb_5779797_uploaded_image1_1771410852.jpg
coin_69a9781885f1dd70f9aef215,Terrain à Baguida,45000000.0,True,Lomé,Baguida,CoinAfrique,terrain,terrain,terrain a baguida terrain terrain lome baguida,https://tg.coinafrique.com/annonce/terrains/terrain-a-baguida-5790243,https://images.coinafrique.com/thumb_5790243_uploaded_image1_1771932930.jpg
coin_69a9781885f1dd70f9aef216,Vente villa duplex 3 chambres salon dans la cité des anges...,66000000.0,True,Inconnu,Inconnu,CoinAfrique,vente,villa,vente villa duplex 3 chambres salon dans la cite des anges... villa vente inconnu inconnu,https://tg.coinafrique.com/annonce/villas/vente-villa-duplex-3-chambres-salon-dans-la-cite-des-anges-a-adidogome-lankouvi-5793809,https://images.coinafrique.com/thumb_5793809_uploaded_image1_1772104301.jpg
coin_69a9781885f1dd70f9aef217,Terrains 30 lots Davie vli,2500000.0,True,Inconnu,Inconnu,CoinAfrique,autre,terrain,terrains 30 lots davie vli terrain autre inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrains-30-lots-davie-vli-5783949,https://images.coinafrique.com/thumb_5783949_uploaded_image1_1771584606.jpg
coin_69a9781885f1dd70f9aef218,Vente villa 2 chambres salon - Agoe assiyeye rail,80000000.0,True,Lomé,Agoè,CoinAfrique,vente,villa,vente villa 2 chambres salon - agoe assiyeye rail villa vente lome agoe,https://tg.coinafrique.com/annonce/villas/vente-villa-2-chambres-salon-agoe-assiyeye-rail-5781828,https://images.coinafrique.com/thumb_5781828_uploaded_image1_1771498249.jpg
coin_69a9781885f1dd70f9aef219,Terrain 3/4 de Lot à Kpogan,30000000.0,True,Lomé,Kpogan,CoinAfrique,terrain,terrain,terrain 3/4 de lot a kpogan terrain terrain lome kpogan,https://tg.coinafrique.com/annonce/terrains/terrain-3-4-de-lot-a-kpogan-5781825,https://images.coinafrique.com/thumb_5781825_uploaded_image1_1771498101.jpg
ask_69a97c3b85f1dd70f9aef25e,"terrain,vendre,lome,segbe",0.0,False,Lomé,Lomé,ImmoAsk,vente,terrain,"terrain,vendre,lome,segbe terrain vente lome lome",#,
coin_69a9781885f1dd70f9aef21a,Vente maison inachevée à Segbe demé,23000000.0,True,Inconnu,Inconnu,CoinAfrique,vente,maison,vente maison inachevee a segbe deme maison vente inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/vente-maison-inachevee-a-segbe-deme-5783936,https://images.coinafrique.com/thumb_5783936_uploaded_image1_1771584098.jpg
coin_69a9781885f1dd70f9aef21b,Terrain 1 lot à Djagblé Méthodiste,15000000.0,True,Lomé,Djagblé,CoinAfrique,terrain,terrain,terrain 1 lot a djagble methodiste terrain terrain lome djagble,https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-a-djagble-methodiste-5783941,https://images.coinafrique.com/thumb_5783941_uploaded_image1_1771584370.jpg
coin_69a9781885f1dd70f9aef21c,Terrain 1/4 lot plus 1 pièce à Avépozo,10000000.0,True,Lomé,Avépozo,CoinAfrique,terrain,terrain,terrain 1/4 lot plus 1 piece a avepozo terrain terrain lome avepozo,https://tg.coinafrique.com/annonce/terrains/terrain-1-4-lot-plus-1-piece-a-avepozo-5802157,https://images.coinafrique.com/thumb_5802157_uploaded_image1_1772537858.jpg
coin_69a9781885f1dd70f9aef21d,Terrain 03 lot à Adidogomé Ségbé,35000000.0,True,Lomé,Adidogomé,CoinAfrique,terrain,terrain,terrain 03 lot a adidogome segbe terrain terrain lome adidogome,https://tg.coinafrique.com/annonce/terrains/terrain-03-lot-a-adidogome-segbe-5778184,https://images.coinafrique.com/thumb_5778184_uploaded_image1_1771324343.jpg
coin_69a9781885f1dd70f9aef21e,Terrain 1 lot à Tokoin super taco,80000000.0,True,Lomé,Tokoin,CoinAfrique,terrain,terrain,terrain 1 lot a tokoin super taco terrain terrain lome tokoin,https://tg.coinafrique.com/annonce/terrains/terrain-1-lot-a-tokoin-super-taco-5781818,https://images.coinafrique.com/thumb_5781818_uploaded_image1_1771497924.jpg
coin_69a9781885f1dd70f9aef21f,Terrain 2 lots - Sagbado,27000000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 2 lots - sagbado terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-2-lots-sagbado-5797383,https://images.coinafrique.com/thumb_5797383_uploaded_image1_1772277842.jpg
coin_69a9781885f1dd70f9aef220,Vente villa 4 pièces - Kégué,80000000.0,True,Lomé,Kégué,CoinAfrique,vente,villa,vente villa 4 pieces - kegue villa vente lome kegue,https://tg.coinafrique.com/annonce/villas/vente-villa-4-pieces-kegue-5797389,https://images.coinafrique.com/thumb_5797389_uploaded_image1_1772278173.jpg
coin_69a9781885f1dd70f9aef221,Terrain 10 lots à Adetikope,15500000.0,True,Inconnu,Inconnu,CoinAfrique,terrain,terrain,terrain 10 lots a adetikope terrain terrain inconnu inconnu,https://tg.coinafrique.com/annonce/terrains/terrain-10-lots-a-adetikope-5804178,https://images.coinafrique.com/thumb_5804178_uploaded_image1_1772624426.jpg
coin_69a9781885f1dd70f9aef222,Location appartements 4 pièces - Lomé,300000.0,True,Lomé,Lomé,CoinAfrique,location,appartement,location appartements 4 pieces - lome appartement location lome lome,https://tg.coinafrique.com/annonce/appartements/location-appartements-4-pieces-lome-5788529,https://images.coinafrique.com/thumb_5788529_uploaded_image1_1771846452.jpg
coin_69a9781885f1dd70f9aef223,Vente villa à Lomé Attiegou - DVA,110000000.0,True,Lomé,Lomé,CoinAfrique,vente,villa,vente villa a lome attiegou - dva villa vente lome lome,https://tg.coinafrique.com/annonce/villas/vente-villa-a-lome-attiegou-dva-5783926,https://images.coinafrique.com/thumb_5783926_uploaded_image1_1771583798.jpg
coin_69a9781885f1dd70f9aef224,Location entrepôts Hedranawoé au bord du boulevard,1800000.0,True,Inconnu,Inconnu,CoinAfrique,location,commerce,location entrepots hedranawoe au bord du boulevard commerce location inconnu inconnu,https://tg.coinafrique.com/annonce/bureaux-et-commerces/location-entrepots-hedranawoe-au-bord-du-boulevard-5802143,https://images.coinafrique.com/thumb_5802143_uploaded_image1_1772537586.jpg
coin_69a9781885f1dd70f9aef225,Vente villa 2 pièces à Daneho,50000000.0,True,Aného,Aného,CoinAfrique,vente,villa,vente villa 2 pieces a daneho villa vente aneho aneho,https://tg.coinafrique.com/annonce/terrains/vente-villa-2-pieces-a-daneho-5798611,https://images.coinafrique.com/thumb_5798611_uploaded_image1_1772363972.jpg
coin_69a9781885f1dd70f9aef226,Vente hôtel r+4 à Baguida.,850000000.0,True,Lomé,Baguida,CoinAfrique,vente,autre,vente hotel r+4 a baguida. autre vente lome baguida,https://tg.coinafrique.com/annonce/villas/vente-hotel-r4-a-baguida-5797371,https://images.coinafrique.com/thumb_5797371_uploaded_image1_1772277253.jpg
int_69a97dd685f1dd70f9aef28b,Lomé,485000000.0,True,Lomé,Lomé,Intendance,autre,autre,lome autre autre lome lome,https://intendance.tg/city/lome/,https://intendance.tg/wp-content/uploads/2025/02/SEL06028-Enhanced-NR-1-525x328.jpg
int_69a97dd685f1dd70f9aef28c,Lanklouvi-Sagbado,300000000.0,True,Inconnu,Inconnu,Intendance,autre,autre,lanklouvi-sagbado autre autre inconnu inconnu,https://intendance.tg/area/lanklouvi-sagbado/,https://intendance.tg/wp-content/uploads/2017/11/dahlia12-525x328.jpeg
int_69a97de785f1dd70f9aef28d,Nyekonakpoe,2100000.0,True,Lomé,Nyékonakpoè,Intendance,autre,autre,nyekonakpoe autre autre lome nyekonakpoe,https://intendance.tg/area/nyekonakpoe/,https://intendance.tg/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-13-at-12.28.54-525x328.jpeg
int_69a97de885f1dd70f9aef28e,Baguida,500000.0,True,Lomé,Baguida,Intendance,autre,autre,baguida autre autre lome baguida,https://intendance.tg/area/baguida/,https://intendance.tg/wp-content/uploads/2022/09/photo_2022-09-12_11-48-20-525x328.jpg
int_69a97de885f1dd70f9aef28f,Bè-château,700000.0,True,Inconnu,Inconnu,Intendance,autre,autre,be-chateau autre autre inconnu inconnu,https://intendance.tg/area/be-chateau/,https://intendance.tg/wp-content/uploads/2022/09/photo_2022-09-12_02-58-55-525x328.jpg
ask_69a97c3b85f1dd70f9aef227,Villa Lomé,0.0,False,Lomé,Lomé,ImmoAsk,autre,villa,villa lome villa autre lome lome,#,
ask_69a97c3b85f1dd70f9aef228,Titre: . Description: . Prix: 0.0 CFA. Ville: Lome.,0.0,False,Lomé,Lomé,ImmoAsk,autre,autre,titre: . description: . prix: 0.0 cfa. ville: lome. autre autre lome lome,#,
ask_69a97c3b85f1dd70f9aef22a,Titre: . Description: . Prix: 0.0 CFA. Ville: Tabligbo.,0.0,False,Tabligbo,Tabligbo,ImmoAsk,autre,autre,titre: . description: . prix: 0.0 cfa. ville: tabligbo. autre autre tabligbo tabligbo,#,
ask_69a97c3b85f1dd70f9aef22e,Titre: . Description: . Prix: 0.0 CFA. Ville: Afagnan.,0.0,False,Afagnan,Afagnan,ImmoAsk,autre,autre,titre: . description: . prix: 0.0 cfa. ville: afagnan. autre autre afagnan afagnan,#,
ask_69a97c3b85f1dd70f9aef251,"villa,louer,lome,sagboville",0.0,False,Lomé,Lomé,ImmoAsk,location,villa,"villa,louer,lome,sagboville villa location lome lome",#,
ask_69a97c3b85f1dd70f9aef252,"villa meublée,louer,lome,agoe",0.0,False,Lomé,Lomé,ImmoAsk,location,villa,"villa meublee,louer,lome,agoe villa location lome lome",#,
ask_69a97c3b85f1dd70f9aef254,"villa,louer,lome,adidogome",0.0,False,Lomé,Lomé,ImmoAsk,location,villa,"villa,louer,lome,adidogome villa location lome lome",#,
ask_69a97c3b85f1dd70f9aef255,"terrain,vendre,lome,djagble",0.0,False,Lomé,Lomé,ImmoAsk,vente,terrain,"terrain,vendre,lome,djagble terrain vente lome lome",#,
ask_69a97c3b85f1dd70f9aef256,"bureau,louer,lome,bernard cope",0.0,False,Lomé,Lomé,ImmoAsk,location,commerce,"bureau,louer,lome,bernard cope commerce location lome lome",#,
