"id","document","metadata","titre","prix","ville","source","lien","image_url","date_migration"
"fb_69a97fba85f1dd70f9aef2df","Titre: 20 HECTARES DE TERRAIN À VENDRE AVEC LA CULTURE DE TECKS À AVETONOU - GILGAL. Description: . Prix: 2500000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1230849948705428/"", ""prix"": 2500000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646130047_25799792846345193_5868510539083627025_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=HHs3fbcaULIQ7kNvwEUQWqh&_nc_oc=Adk0mRQdcr9VoVe1dJi_fuuqBmoxX9toQfIEEzRAeijglOimlueoeU89OmmZomCYZm4&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afy_-3ZDZAVChB51AzHsA49HlYRyuzjvq4YDf1C4mJ8wYA&oe=69AF6D2D"", ""titre"": ""20 HECTARES DE TERRAIN À VENDRE AVEC LA CULTURE DE TECKS À AVETONOU - GILGAL"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","20 HECTARES DE TERRAIN À VENDRE AVEC LA CULTURE DE TECKS À AVETONOU - GILGAL","2500000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1230849948705428/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646130047_25799792846345193_5868510539083627025_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=HHs3fbcaULIQ7kNvwEUQWqh&_nc_oc=Adk0mRQdcr9VoVe1dJi_fuuqBmoxX9toQfIEEzRAeijglOimlueoeU89OmmZomCYZm4&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afy_-3ZDZAVChB51AzHsA49HlYRyuzjvq4YDf1C4mJ8wYA&oe=69AF6D2D","2026-03-05 15:01:50.908205"
"fb_69a97fba85f1dd70f9aef2e0","Titre: TERRAIN RURAL À VENDRE KÉVÉ DJOLO 15 hectares bien placé à vendre kevé Djolo à 09km du goudron, acc. Description: . Prix: 1500000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/2002030547392427/"", ""prix"": 1500000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646375527_781816278314325_7632069351341843235_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=1DnhNDCw55oQ7kNvwEU44bm&_nc_oc=AdkT9GrrWYKIBhGcTiLgjGGqKGR1c2kX_EZajUBikIXKaDw5oeLwOw21_lY4Z3932bE&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfwfsqJmyhzz1jtVa-0qGNi0wOufXtihwqK_mOC2oukmZQ&oe=69AF6AEC"", ""titre"": ""TERRAIN RURAL À VENDRE KÉVÉ DJOLO 15 hectares bien placé à vendre kevé Djolo à 09km du goudron, acc"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","TERRAIN RURAL À VENDRE KÉVÉ DJOLO 15 hectares bien placé à vendre kevé Djolo à 09km du goudron, acc","1500000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/2002030547392427/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646375527_781816278314325_7632069351341843235_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=1DnhNDCw55oQ7kNvwEU44bm&_nc_oc=AdkT9GrrWYKIBhGcTiLgjGGqKGR1c2kX_EZajUBikIXKaDw5oeLwOw21_lY4Z3932bE&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfwfsqJmyhzz1jtVa-0qGNi0wOufXtihwqK_mOC2oukmZQ&oe=69AF6AEC","2026-03-05 15:01:50.908205"
"fb_69a97fba85f1dd70f9aef2e1","Titre: Terrain agricole. Description: . Prix: 40.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1347811370731735/"", ""prix"": 40.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645357161_1214272260869385_3947471625160733031_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=LNl5_DgTvBQQ7kNvwH-59_S&_nc_oc=AdnyY7YjPLsQkqvxfy0WFZYhwUsC5IU6MCPqnHTOtFTg765SOX3nCNJg4f_VAOiBxrU&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfykBnkVav7rXIZUFfrvVXNYhXSPor-vTlNJyxO8ydRzhQ&oe=69AF489D"", ""titre"": ""Terrain agricole"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Terrain agricole","40.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1347811370731735/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645357161_1214272260869385_3947471625160733031_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=LNl5_DgTvBQQ7kNvwH-59_S&_nc_oc=AdnyY7YjPLsQkqvxfy0WFZYhwUsC5IU6MCPqnHTOtFTg765SOX3nCNJg4f_VAOiBxrU&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfykBnkVav7rXIZUFfrvVXNYhXSPor-vTlNJyxO8ydRzhQ&oe=69AF489D","2026-03-05 15:01:50.908205"
"fb_69a97fba85f1dd70f9aef2e2","Titre: Terrain à vendre. Description: . Prix: 10.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/2069903177125799/"", ""prix"": 10.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/643713535_1658457332247601_4342803567561962017_n.jpg?stp=c0.416.1080.1080a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=VczAPI2nDg4Q7kNvwEUKaX2&_nc_oc=Adnn5bcj6L_pBkqacbG_wOT54uDYVtcepNDnfuvINY9ctibH2eC9BeLiDQuacjeR_Go&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afw3cVPZRleMo8TR6FogRSMa51pcQY-AF66Nvig8wyshyg&oe=69AF4FD5"", ""titre"": ""Terrain à vendre"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Terrain à vendre","10.0","Togo","Facebook","https://www.facebook.com/marketplace/item/2069903177125799/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/643713535_1658457332247601_4342803567561962017_n.jpg?stp=c0.416.1080.1080a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=VczAPI2nDg4Q7kNvwEUKaX2&_nc_oc=Adnn5bcj6L_pBkqacbG_wOT54uDYVtcepNDnfuvINY9ctibH2eC9BeLiDQuacjeR_Go&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afw3cVPZRleMo8TR6FogRSMa51pcQY-AF66Nvig8wyshyg&oe=69AF4FD5","2026-03-05 15:01:50.908205"
"coin_69a9781885f1dd70f9aef1d5","Titre: Vente villa 05 pièces -Avenou. Description: . Prix: 365000000.0 CFA. Ville: Togo.","{""lien"": ""https://tg.coinafrique.com/annonce/villas/vente-villa-05-pieces-avenou-5775196"", ""prix"": 365000000.0, ""image"": ""https://images.coinafrique.com/thumb_5775196_uploaded_image1_1771153692.jpg"", ""titre"": ""Vente villa 05 pièces -Avenou"", ""ville"": ""Togo"", ""source"": ""CoinAfrique"", ""date_index"": ""2026-03-05""}","Vente villa 05 pièces -Avenou","365000000.0","Togo","CoinAfrique","https://tg.coinafrique.com/annonce/villas/vente-villa-05-pieces-avenou-5775196","https://images.coinafrique.com/thumb_5775196_uploaded_image1_1771153692.jpg","2026-03-05 15:01:50.908205"
"ask_69a97c3b85f1dd70f9aef259","Titre: terrain,vendre,lome,akepedo. Description: . Prix: 0.0 CFA. Ville: Lome.","{""lien"": ""#"", ""prix"": 0.0, ""image"": """", ""titre"": ""terrain,vendre,lome,akepedo"", ""ville"": ""Lome"", ""source"": ""ImmoAsk"", ""date_index"": ""2026-03-05""}","terrain,vendre,lome,akepedo","0.0","Lome","ImmoAsk","#","","2026-03-05 15:01:50.908205"
"fb_69a97fba85f1dd70f9aef2e3","Titre: Terrain à Vendre. Description: . Prix: 3500000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1704936450913272/"", ""prix"": 3500000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645919323_855795207477986_3885339128234496096_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=9J7GhyaryFQQ7kNvwHOPh1M&_nc_oc=AdnU830XxJLtJS73TNs3_yedqASYAe7j4lLAGbQD2dYkL9mV2R9QQF_4ONKHYLYKxFM&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afw0hF196MTC2M5LifNacmAgm-xSleZnQVu3LdQ4Pz0yQA&oe=69AF55C6"", ""titre"": ""Terrain à Vendre"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Terrain à Vendre","3500000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1704936450913272/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645919323_855795207477986_3885339128234496096_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=9J7GhyaryFQQ7kNvwHOPh1M&_nc_oc=AdnU830XxJLtJS73TNs3_yedqASYAe7j4lLAGbQD2dYkL9mV2R9QQF_4ONKHYLYKxFM&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afw0hF196MTC2M5LifNacmAgm-xSleZnQVu3LdQ4Pz0yQA&oe=69AF55C6","2026-03-05 15:01:50.908205"
"fb_69a97fba85f1dd70f9aef2e4","Titre: Terrain à vendre. Description: . Prix: 4000000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/2059531214779939/"", ""prix"": 4000000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645546992_762107556677215_153089863602571301_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=JGxuwIuxpLUQ7kNvwHaWAAS&_nc_oc=AdnzAO2q04h_TK8Tec08F_-8ajwPtNTObcQHAlXw0fntfMCotcWZ7XsphKHxpnrQSxw&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfwVdbj9mAbW9mXziru2vYiwZ6fqRDyGNc_BGE1J6OJyZA&oe=69AF4558"", ""titre"": ""Terrain à vendre"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Terrain à vendre","4000000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/2059531214779939/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645546992_762107556677215_153089863602571301_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=JGxuwIuxpLUQ7kNvwHaWAAS&_nc_oc=AdnzAO2q04h_TK8Tec08F_-8ajwPtNTObcQHAlXw0fntfMCotcWZ7XsphKHxpnrQSxw&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfwVdbj9mAbW9mXziru2vYiwZ6fqRDyGNc_BGE1J6OJyZA&oe=69AF4558","2026-03-05 15:01:50.908205"
"fb_69a97fba85f1dd70f9aef2e5","Titre: Terrain à vendre / Maison + [hidden information]. Description: . Prix: 1500000.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1786591762011622/"", ""prix"": 1500000.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645542066_4381480215423124_7390592656843593463_n.jpg?stp=c160.0.960.960a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=Nd33JWD3Q9cQ7kNvwG-CfiC&_nc_oc=Adlv7ijxAXELCvoDSBgMFS5Y_U-hyR9gvd5NV3yPZHF3Z4ZmKyF9d4HsmNbuglfFwpM&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfxrE6g5KExYYcrTs8P9urrbl0QgOxHNm-M6RVZxw8KDyQ&oe=69AF4BB2"", ""titre"": ""Terrain à vendre / Maison + [hidden information]"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Terrain à vendre / Maison + [hidden information]","1500000.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1786591762011622/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645542066_4381480215423124_7390592656843593463_n.jpg?stp=c160.0.960.960a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=Nd33JWD3Q9cQ7kNvwG-CfiC&_nc_oc=Adlv7ijxAXELCvoDSBgMFS5Y_U-hyR9gvd5NV3yPZHF3Z4ZmKyF9d4HsmNbuglfFwpM&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfxrE6g5KExYYcrTs8P9urrbl0QgOxHNm-M6RVZxw8KDyQ&oe=69AF4BB2","2026-03-05 15:01:50.908205"
"fb_69a97fba85f1dd70f9aef2e6","Titre: Terrain à vendre à kpalime, contact : 90650323. Description: . Prix: 27.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1406415144011098/"", ""prix"": 27.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/644128076_1045808461949017_5580434067915293247_n.jpg?stp=c0.48.1080.1080a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=LOnEz0nN93AQ7kNvwHG1SZY&_nc_oc=AdmBx3iFH1Uphr3TNHVz-oCdqYJMJKQhh2gj4UC3gvoLJo7NT3AhHDOnLMtDjihY7d4&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afwequ4HIjfkCSLx2EImgLF4dZQhGtf0eQJl_fv8q7rs7A&oe=69AF4E04"", ""titre"": ""Terrain à vendre à kpalime, contact : 90650323"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Terrain à vendre à kpalime, contact : 90650323","27.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1406415144011098/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/644128076_1045808461949017_5580434067915293247_n.jpg?stp=c0.48.1080.1080a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=LOnEz0nN93AQ7kNvwHG1SZY&_nc_oc=AdmBx3iFH1Uphr3TNHVz-oCdqYJMJKQhh2gj4UC3gvoLJo7NT3AhHDOnLMtDjihY7d4&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afwequ4HIjfkCSLx2EImgLF4dZQhGtf0eQJl_fv8q7rs7A&oe=69AF4E04","2026-03-05 15:01:50.908205"
"fb_69a97fba85f1dd70f9aef2e7","Titre: Terrain. Description: . Prix: 4.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1608777503796680/"", ""prix"": 4.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645445209_1586745379211776_6998682631456451377_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=YSHr_cbCUJgQ7kNvwF-LihD&_nc_oc=AdlOf1l3FdijoJHomY2sQceE8-oK8ncHEl8A2hxpnHSMyF0h3s65mw0fAnBAgtu8p9w&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afzd6PbD_sXa_bKiVGbeYXoCM4l1LJxh92mWHaDnmdYMLQ&oe=69AF6179"", ""titre"": ""Terrain"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Terrain","4.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1608777503796680/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645445209_1586745379211776_6998682631456451377_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=YSHr_cbCUJgQ7kNvwF-LihD&_nc_oc=AdlOf1l3FdijoJHomY2sQceE8-oK8ncHEl8A2hxpnHSMyF0h3s65mw0fAnBAgtu8p9w&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afzd6PbD_sXa_bKiVGbeYXoCM4l1LJxh92mWHaDnmdYMLQ&oe=69AF6179","2026-03-05 15:01:50.908205"
"fb_69a97fbb85f1dd70f9aef2e9","Titre: Terrain+. Description: . Prix: 7.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/2691585257863572/"", ""prix"": 7.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645285957_949309670854363_2850053086866723483_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=o7YmEZ2HDjQQ7kNvwGp44zQ&_nc_oc=AdlxWNWNmEV_k8U9SBstWwyrrqWL7iDo_z8foV4OcfqszSTb76GW6alm8E3rPE7xntc&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfzQFuMpJ192siqlj2jZ6XhEyeSR45GmOHPszmhRyKeJJA&oe=69AF42C1"", ""titre"": ""Terrain+"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Terrain+","7.0","Togo","Facebook","https://www.facebook.com/marketplace/item/2691585257863572/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/645285957_949309670854363_2850053086866723483_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=o7YmEZ2HDjQQ7kNvwGp44zQ&_nc_oc=AdlxWNWNmEV_k8U9SBstWwyrrqWL7iDo_z8foV4OcfqszSTb76GW6alm8E3rPE7xntc&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfzQFuMpJ192siqlj2jZ6XhEyeSR45GmOHPszmhRyKeJJA&oe=69AF42C1","2026-03-05 15:01:50.908205"
"fb_69a97fbb85f1dd70f9aef2ea","Titre: Terrain 1lot. Description: . Prix: 0.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/1554620329172390/"", ""prix"": 0.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645212909_3671396696346217_5819359746970866071_n.jpg?stp=c0.91.1440.1440a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=cuvoBbdtrv4Q7kNvwEqm3tf&_nc_oc=AdlPU3NJ85Sj5SB8VoTa78abDSdwe6vwJ54HA_LG8HRlK0TJ_VShL9ysiulULPL4-Mw&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfzhVTH3EgOpQAblTKHNCVOA-hHo-ObszLJ7WhnvRhYojw&oe=69AF5A84"", ""titre"": ""Terrain 1lot"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Terrain 1lot","0.0","Togo","Facebook","https://www.facebook.com/marketplace/item/1554620329172390/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.30808-6/645212909_3671396696346217_5819359746970866071_n.jpg?stp=c0.91.1440.1440a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=4f26a2&_nc_ohc=cuvoBbdtrv4Q7kNvwEqm3tf&_nc_oc=AdlPU3NJ85Sj5SB8VoTa78abDSdwe6vwJ54HA_LG8HRlK0TJ_VShL9ysiulULPL4-Mw&_nc_zt=23&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfzhVTH3EgOpQAblTKHNCVOA-hHo-ObszLJ7WhnvRhYojw&oe=69AF5A84","2026-03-05 15:01:50.908205"
"fb_69a97fbb85f1dd70f9aef2eb","Titre: Un terrain de 3 lot collé très fertile est mis en vente intéressé ibx 99524499. Description: . Prix: 3.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/985699670449016/"", ""prix"": 3.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646388195_1293437262846234_5476303832133528137_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=fT0W1gxPoWkQ7kNvwFbRUhz&_nc_oc=AdkloErgGPnaa9a1IAc7Ls4EdTLKlQYbdsKtexg3mHQ-IfP8_pFS37AQxhEVaRYy3AY&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afzei8aWAx40-V4q_G_b-yswhagW67l5aW4o1LssFTqrxA&oe=69AF43B6"", ""titre"": ""Un terrain de 3 lot collé très fertile est mis en vente intéressé ibx 99524499"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","Un terrain de 3 lot collé très fertile est mis en vente intéressé ibx 99524499","3.0","Togo","Facebook","https://www.facebook.com/marketplace/item/985699670449016/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/646388195_1293437262846234_5476303832133528137_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=fT0W1gxPoWkQ7kNvwFbRUhz&_nc_oc=AdkloErgGPnaa9a1IAc7Ls4EdTLKlQYbdsKtexg3mHQ-IfP8_pFS37AQxhEVaRYy3AY&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_Afzei8aWAx40-V4q_G_b-yswhagW67l5aW4o1LssFTqrxA&oe=69AF43B6","2026-03-05 15:01:50.908205"
"fb_69a97fbb85f1dd70f9aef2ec","Titre: TERRAIN À VENDRE À LOMÉ KPALA. Description: . Prix: 0.0 CFA. Ville: Togo.","{""lien"": ""https://www.facebook.com/marketplace/item/2131962737632823/"", ""prix"": 0.0, ""image"": ""https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/647374966_839556155822898_7608549327041294498_n.jpg?stp=c0.166.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=dvD9vRjkMf4Q7kNvwEGo4E7&_nc_oc=AdnprSNn2ZxJRpvWmIhHj43P4WkemoMJZwRznqXyCyB0tNYZOEG8dBYsxf5_9PvbQ28&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfzGU-4XAQXEKjxrdKvPxM9CaaX_vkH7i43BgvII3p_VLQ&oe=69AF4BB4"", ""titre"": ""TERRAIN À VENDRE À LOMÉ KPALA"", ""ville"": ""Togo"", ""source"": ""Facebook"", ""date_index"": ""2026-03-05""}","TERRAIN À VENDRE À LOMÉ KPALA","0.0","Togo","Facebook","https://www.facebook.com/marketplace/item/2131962737632823/","https://scontent-cph2-1.xx.fbcdn.net/v/t39.84726-6/647374966_839556155822898_7608549327041294498_n.jpg?stp=c0.166.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=dvD9vRjkMf4Q7kNvwEGo4E7&_nc_oc=AdnprSNn2ZxJRpvWmIhHj43P4WkemoMJZwRznqXyCyB0tNYZOEG8dBYsxf5_9PvbQ28&_nc_zt=14&_nc_ht=scontent-cph2-1.xx&_nc_gid=oEdcKmKmR1HCuEmh7Ee5nw&_nc_ss=8&oh=00_AfzGU-4XAQXEKjxrdKvPxM9CaaX_vkH7i43BgvII3p_VLQ&oe=69AF4BB4","2026-03-05 15:01:50.908205"
